name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description	headbox
RK2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
RK9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
RK14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
RK15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
RK16	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
RK17	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
RK18	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
LPF1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LPF2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LPF3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LPF4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LPF5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LPF6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LPF7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LPF8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LPF9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LPF10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAF1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAF2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAF3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAF4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAF5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LAF6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LAF7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LAF8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LAF9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LAF10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
EKG	ECG	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	3
StimulusCode	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput1	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput2	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput3	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput4	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput5	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput6	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput7	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput8	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput9	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput10	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput11	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput12	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput13	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput14	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput15	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput16	MISC	µV	2130	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
