name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description	headbox
LD1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LD2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LD3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LD4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LD5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LD6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LD7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LD8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LD9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LD10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	1
LT10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LT11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LT12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LT13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LT14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LT15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
LAT1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LAT13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
LAT14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
LAT15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
LO1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LO15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
LX1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LX14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
LX15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	2
LY1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	2
LY14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LY15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LZ1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LZ2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LZ3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LZ4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LZ5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LZ6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LZ7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LZ8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LZ9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LZ10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LZ11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LZ12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LZ13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LZ14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LZ15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LPT1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LPT13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LPT14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LPT15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LV1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV16	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV17	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LV18	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	3
LP1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	3
LP15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LP16	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LP17	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LP18	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	4
LTH1	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH2	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH3	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH4	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH5	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH6	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH7	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH8	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH9	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH10	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH11	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH12	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH13	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH14	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH15	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH16	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
LTH17	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	4
LTH18	SEEG	µV	2130	n/a	intracranial	n/a	4800	n/a	bad	n/a	4
EKG	ECG	µV	2130	n/a	intracranial	n/a	4800	n/a	good	n/a	4
StimulusCode	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput1	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput2	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput3	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput4	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput5	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput6	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput7	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput8	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput9	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput10	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput11	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput12	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput13	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput14	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput15	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
DigitalInput16	MISC	µV	n/a	n/a	unknown	n/a	4800	n/a	good	n/a	n/a
